first_name,last_name,age,state
Andrea,Dean,43,TX
Michael,Meyer,14,TX
William,Wood,76,CA
Jerry,George,15,KY
Juan,Howard,31,NY
Lawrence,Shaw,61,MN
Jesse,Davis,22,MA
Thomas,Henderson,66,MO
Lois,Parker,7,CA
Louis,Miller,66,UT
Carol,Sanders,16,MA
Ronald,Welch,48,TX
Howard,Hernandez,34,CA
Wanda,West,66,TX
Lillian,Butler,26,NY
Christopher,White,71,NY
Benjamin,Stone,48,AZ
Mary,Nelson,10,TX
Patrick,Roberts,27,TX
Ralph,Fisher,73,UT
Gloria,Simpson,70,TX
Steven,Howell,23,CA
Roger,Martin,40,NY
Andrew,Sims,15,DC
Christine,Thompson,4,FL
Philip,Dean,12,NY
Cheryl,Sullivan,54,CA
Irene,Duncan,10,NC
Laura,Thompson,63,CA
Alice,Porter,49,FL
Eugene,Garcia,23,NY
Anne,Mills,21,MD
Lawrence,Clark,52,PA
Louise,Marshall,45,MA
Keith,Daniels,72,FL
Roy,Coleman,26,MI
Raymond,Gutierrez,79,CA
Jose,Reyes,10,FL
Jose,Howell,3,MI
Timothy,Lawson,19,CA
Ruth,Wright,17,KY
Amy,Perez,30,TX
Bruce,Young,72,LA
Sandra,Myers,17,CA
Denise,Jackson,29,FL
Michael,George,77,TX
Roy,Day,45,DE
Joan,Mason,59,DC
Sharon,Sullivan,69,LA
Martin,Larson,48,FL
Gregory,Ruiz,28,AL
Annie,Carter,36,CA
Marilyn,Graham,68,NY
Timothy,Jacobs,32,TN
Jack,Garcia,73,MA
Frank,Ramirez,61,TX
Janice,Taylor,39,TN
Wayne,Cooper,78,MO
Jack,Brooks,70,NV
Howard,Lawson,54,TX
Lori,Campbell,40,TX
Bonnie,White,3,CA
Willie,Flores,10,FL
Gloria,Allen,70,IN
Arthur,Gibson,21,TN
Lois,Kennedy,48,DC
Scott,Vasquez,35,FL
Daniel,Reid,3,GA
Rose,Myers,1,MS
Douglas,Sullivan,25,MA
Barbara,Ramos,44,MN
Thomas,Austin,80,TX
Ashley,Ford,59,NC
Louise,White,57,CO
Richard,Diaz,12,TX
Lawrence,Scott,31,AL
Martin,Fisher,18,LA
Carl,Chapman,51,CA
Roy,Baker,58,GA
Carl,Morales,20,SC
Lillian,Flores,55,TX
Timothy,Ortiz,39,FL
Phyllis,Martin,29,TX
Andrew,Williams,13,TX
Billy,Bishop,39,FL
Brian,Jenkins,2,OH
Evelyn,Roberts,25,MI
Robin,Lopez,2,CA
Laura,Jackson,16,DC
Harry,Gonzalez,16,PA
Clarence,West,65,IA
Timothy,Payne,79,GA
Carol,Murphy,37,WV
Donald,Holmes,61,NY
Steven,Mendoza,11,MA
Rose,Mills,75,CA
Todd,Franklin,27,GA
Dennis,Gibson,80,OH
Sandra,Little,65,OK
Gerald,Stanley,59,FL
Marie,Gordon,64,GA
Brian,Walker,17,CA
Carl,Thompson,21,TX
Lois,Morrison,78,MO
Sharon,Wheeler,79,AZ
Joan,Stone,43,OR
Denise,Miller,61,WA
Amy,Henderson,17,WV
Carlos,Nelson,31,CO
Steve,Price,73,FL
Harry,Tucker,35,MI
Kenneth,Webb,52,MD
Andrew,Howell,66,CA
Chris,Lee,68,MI
Heather,Porter,29,TX
Kathryn,Robertson,34,CA
Timothy,Snyder,5,CT
Jeffrey,Washington,68,LA
Margaret,Thomas,44,NY
Lawrence,Hernandez,70,NY
Willie,Reyes,2,CA
Paula,Perry,29,CA
Christopher,Kennedy,17,OH
Catherine,Davis,25,WA
Evelyn,Palmer,17,TX
Christopher,Carr,75,DC
Chris,Wood,77,OH
Barbara,Day,3,AZ
Scott,Boyd,29,PA
Cynthia,Perkins,72,TX
Cynthia,Hansen,63,OH
Stephanie,Perry,16,OH
Jason,Wells,45,CA
Ann,Fields,19,WV
Mildred,Alexander,28,RI
Virginia,Wells,74,DC
Anne,Crawford,17,CA
Eugene,Jones,75,CA
Henry,Frazier,75,KS
Carl,Rose,61,SD
Nicole,Long,39,GA
Carolyn,Bishop,47,WI
Margaret,Rice,71,FL
Martha,Porter,29,WA
Marie,Kelly,16,CA
Lori,Davis,53,WI
Christine,Roberts,69,FL
Paula,Ortiz,56,WV
Heather,Ross,80,KS
Diana,Bell,73,MI
Matthew,Day,77,NY
Annie,Lawrence,80,AR
Eugene,Howard,48,DC
Diana,Reyes,20,PA
Jason,Williamson,8,FL
Charles,Montgomery,72,VA
Walter,Carter,27,CT
Joan,Franklin,67,IN
Albert,Ramirez,59,IL
David,Hansen,78,IN
Jean,Harris,69,TX
Debra,Day,15,PA
Carlos,Chapman,28,CA
Carl,Howard,39,GA
Donald,Williamson,50,CA
Kimberly,Stewart,15,PA
Kenneth,Kim,2,TN
Lori,Rice,34,OK
Joshua,Hart,70,CA
Jesse,Henry,30,TX
Chris,Cruz,47,NC
Scott,Sanchez,3,NY
Brenda,Boyd,57,CA
Billy,Greene,73,FL
Edward,Lopez,11,VA
Norma,Lewis,72,NV
Dorothy,Spencer,59,NC
Brenda,Richards,25,CA
Pamela,Anderson,42,DC
Judith,Sanders,79,FL
Helen,Chapman,80,TX
Dennis,Patterson,26,WA
Emily,Berry,57,TX
Amanda,Murphy,34,WI
Justin,Armstrong,42,FL
Janet,Jackson,77,FL
Katherine,Lawrence,27,NJ
Anna,Hart,16,MA
Janice,Myers,78,GA
Jacqueline,Warren,28,CA
Paula,Jenkins,80,UT
Gerald,Holmes,24,OH
Jerry,Bennett,62,FL
Patrick,Patterson,71,CA
Diane,Gardner,12,VA
Howard,Young,31,CA
Alan,Flores,42,TX
Lawrence,Ortiz,46,MO
Willie,Bowman,76,NY
Clarence,Wells,63,KY
Todd,Carpenter,4,NY
Catherine,Elliott,23,NY
Maria,Gomez,14,VA
Carl,Jenkins,35,FL
Kenneth,Banks,42,SC
Gloria,Wilson,52,TX
Elizabeth,Richardson,13,PA
Andrew,Williamson,29,FL
Margaret,Williams,80,FL
Chris,Russell,71,PA
Carl,Baker,57,MO
Laura,Ortiz,14,MS
Albert,Carter,41,TX
Adam,Richards,63,NE
Donna,Richardson,32,WV
Ruth,Banks,62,TX
Marilyn,Dunn,31,NC
Paula,Thomas,15,FL
Joyce,Watson,44,FL
Mark,Ford,52,PA
Tina,Brown,7,NE
Daniel,Murray,66,CA
Anna,Fowler,46,PA
Amanda,Burns,44,CA
Robin,Henderson,61,IN
Larry,Stone,61,CO
Theresa,Simpson,7,TX
Jesse,Lawrence,61,NC
Brenda,Harvey,79,CA
Jeffrey,Mitchell,27,CA
Wayne,Jenkins,17,CO
Matthew,Bell,69,CO
Kelly,Powell,29,IL
Steve,Castillo,17,CA
Cheryl,Schmidt,67,OH
Robert,Ramos,38,CA
Katherine,Peters,11,KY
Kelly,Bailey,63,PA
Carolyn,Reid,78,ID
Kathleen,Gardner,64,UT
Denise,Burton,63,CA
Gary,Diaz,31,CA
Beverly,Dean,47,FL
Samuel,Carroll,76,LA
Mark,Elliott,43,TX
Gloria,Jenkins,56,FL
Norma,Reynolds,70,GA
Diane,Hawkins,4,MS
Todd,Watkins,65,GA
Katherine,Vasquez,8,VA
Cheryl,Wells,22,FL
Shirley,Snyder,36,PA
Sarah,Evans,70,FL
Randy,Sanchez,44,NC
Fred,Boyd,31,TX
Johnny,Miller,19,HI
Richard,Russell,45,GA
Kevin,Montgomery,49,CA
Bonnie,Long,70,PA
Bruce,Robinson,75,IN
Beverly,Wood,26,OR
Christina,Garrett,73,AZ
Lori,Ortiz,72,NE
Joe,Gutierrez,7,PA
Charles,Lopez,71,MA
Jose,Evans,30,TX
Thomas,Patterson,58,NY
Stephen,Ellis,24,CO
Kathy,Simmons,52,AR
Christopher,Sanders,16,ND
Bobby,Day,31,TX
Harold,Lee,11,MA
Lisa,Armstrong,47,MD
Jesse,Moreno,1,VA
George,Ryan,53,OH
Elizabeth,Ferguson,67,CA
Earl,Torres,4,NY
Larry,Moreno,80,CO
Lori,Scott,63,OK
Juan,Ellis,77,TX
Jack,Reynolds,65,IL
Robert,Hamilton,40,DC
Jacqueline,Stone,61,CA
Daniel,Gibson,65,AL
Phyllis,Vasquez,71,CO
Frances,Harvey,7,CO
Doris,Morales,66,SC
Phillip,Gonzalez,18,WI
Jason,Chapman,50,NY
Lori,Thompson,57,FL
Justin,Lawson,13,FL
Dennis,Alexander,37,TX
Ruth,Jackson,60,WA
Marie,Evans,55,WV
Ruby,Flores,36,DC
Stephen,Montgomery,39,CA
Paul,Day,17,MO
Scott,Richards,43,NC
Kevin,Collins,28,FL
Brandon,Perkins,42,PA
Ralph,Johnston,59,DC
Lillian,Warren,38,NE
Sara,Barnes,78,WA
Christina,Ellis,80,MD
Mildred,Daniels,57,KY
Antonio,Chapman,71,PA
Philip,Ryan,58,AZ
Kevin,Fisher,49,NJ
Scott,Campbell,55,WV
Melissa,Kennedy,41,SD
Margaret,Austin,37,WA
Jonathan,Fisher,79,TX
Johnny,Davis,54,TN
Jeremy,Holmes,61,WI
Judy,Knight,64,TX
Joe,Edwards,45,KS
Dorothy,Mccoy,53,WA
Betty,Rodriguez,21,MO
Louise,Price,11,AL
Lawrence,Sanchez,6,AZ
Jose,Gomez,4,NC
Benjamin,Gibson,23,TX
Chris,Hart,33,ID
Robin,Harper,47,TX
Nancy,Scott,68,HI
Paul,Thomas,21,WI
Martin,Howard,67,AZ
Anthony,Wallace,1,CO
Frances,Mccoy,67,CA
Terry,Wallace,75,IA
Kenneth,Alvarez,9,VA
Anthony,Gutierrez,22,LA
Donald,King,10,TX
Nicholas,Evans,31,KY
Ann,Owens,58,FL
Christopher,Pierce,29,PA
Carol,Montgomery,23,MI
Teresa,Reid,32,OK
William,Foster,65,VA
Doris,Rivera,77,SC
Angela,Dunn,18,NY
Henry,Elliott,67,AK
Annie,Bishop,22,TX
Alan,Garza,46,NY
Lois,Richards,75,IA
Jose,Perez,71,CA
Theresa,James,63,DC
Stephen,Jordan,65,TX
Brandon,Cooper,60,WV
Sandra,Griffin,4,LA
Lisa,Foster,2,FL
Julie,Porter,30,KS
Melissa,Montgomery,35,TX
Ernest,Stephens,5,FL
Wayne,Lawson,58,IA
Marie,Gomez,11,WA
Norma,Turner,56,IA
Todd,Bennett,62,CA
Harold,Adams,11,IA
Jonathan,Austin,36,KY
Christopher,Perez,9,MA
Ruth,Armstrong,34,MO
Christina,Lawrence,75,IN
Edward,Nelson,79,CA
Sandra,Wagner,63,OH
Jean,Myers,80,NV
Katherine,Jordan,22,OR
Melissa,Chapman,63,TX
Amy,Stewart,34,MI
Phillip,Rodriguez,45,IN
Arthur,Johnston,77,UT
Daniel,Ryan,12,FL
Ashley,Day,18,VA
Ann,Barnes,6,TX
Todd,Johnston,70,LA
Anne,Fuller,19,CA
Jimmy,Marshall,62,CO
Paul,Baker,73,CA
Pamela,Bennett,13,MA
Kevin,Payne,41,CT
Jane,Hernandez,78,CA
Jeffrey,Little,8,VA
Jean,Arnold,38,MA
Charles,Gardner,64,FL
Frances,Kennedy,57,NM
John,Stanley,68,TX
Jose,Moore,38,NJ
Kelly,Fuller,16,CA
Alice,Ford,30,GA
Karen,Webb,74,WI
Joan,Edwards,78,VA
Janice,Burke,6,IN
Aaron,Perkins,7,TX
Lori,James,2,OH
Jonathan,Lee,33,MI
Theresa,Bishop,33,MN
Martha,James,4,FL
Linda,Wheeler,56,IL
Diane,Washington,37,PA
Sean,Murphy,42,WV
Jimmy,Dixon,78,FL
Kevin,Oliver,59,MI
Jack,Jacobs,64,DC
Shawn,Andrews,58,KS
George,Foster,32,CA
Shirley,Rodriguez,1,CA
Marilyn,Howard,18,NY
Daniel,Smith,2,NE
Laura,Welch,74,CA
Lisa,Brooks,42,TX
Jennifer,Jackson,71,TX
Larry,Coleman,31,MI
Lisa,Fernandez,73,GA
Doris,Roberts,31,FL
Pamela,Larson,26,AL
Jesse,Torres,44,WI
Sarah,Black,16,SC
Earl,Ryan,57,NM
Roger,Carroll,36,VA
Christina,Perez,23,TX
Judy,Kelly,69,KY
Jacqueline,Young,60,IN
Marie,Fernandez,42,IL
Lisa,Wright,38,CO
Annie,Burton,54,MO
Jeffrey,Bennett,27,LA
Jose,Simpson,9,CA
Michelle,Brooks,4,NC
Walter,James,28,CA
Todd,Greene,77,FL
Robin,Andrews,6,NY
Jerry,Stewart,68,PA
Christina,Walker,64,AR
Willie,Carroll,17,NE
Jeffrey,Robinson,18,IL
Beverly,Walker,71,MN
Samuel,Cook,21,LA
Aaron,Fields,64,TN
Wanda,Ryan,76,MI
Lisa,Simpson,42,MA
Shirley,Hart,48,OH
Marilyn,Patterson,23,IN
Jeremy,Schmidt,69,NY
Kathryn,Brown,59,FL
Benjamin,Robertson,61,CA
Pamela,Gordon,60,VA
Evelyn,Evans,6,GA
Carlos,Griffin,56,TX
Phillip,Simmons,19,CA
Julie,Sullivan,48,CA
Deborah,Barnes,35,LA
Johnny,Berry,58,TN
Sandra,Kelley,21,SC
Bobby,Austin,9,TX
Doris,Carroll,47,PA
Judy,Larson,78,TX
Cheryl,Willis,68,KY
Richard,Dixon,73,AZ
Irene,Porter,71,CA
Anna,George,70,NY
Jose,Alexander,34,TX
Carolyn,Miller,76,KS
Juan,Mitchell,26,FL
Ryan,Bowman,64,KY
Fred,Kelley,24,IA
Bruce,Miller,1,IN
Antonio,Hunter,70,CA
Catherine,Graham,71,CA
Marie,Fowler,58,DC
Amy,Romero,3,IL
Jack,Hughes,16,VA
Albert,Jenkins,54,CT
Wanda,Schmidt,71,DE
Jessica,Fields,70,OH
Jane,Torres,9,CA
Billy,Chapman,34,KS
Jessica,Myers,37,MN
Walter,Fuller,79,OH
Rebecca,Roberts,33,OR
Carol,Wilson,46,OH
Deborah,Stone,77,CA
James,Hughes,26,UT
Juan,Green,14,LA
Beverly,Matthews,68,CA
Joshua,Fowler,67,NY
Brian,Sullivan,52,MA
Chris,Payne,13,IN
Sara,Perry,15,NE
Doris,Morgan,23,WA
Marie,Larson,28,MN
Frances,Ward,72,AL
Lori,Phillips,27,FL
Gregory,Robertson,77,OH
Carol,Austin,17,CA
Brian,Ross,80,IN
Jacqueline,Moore,20,NY
Joan,Romero,62,NY
Adam,Gordon,64,AL
Kathy,Jones,54,TX
Fred,Washington,45,MI
Louis,Daniels,68,WI
Phyllis,Rose,7,CA
Elizabeth,Fields,12,CA
Keith,Diaz,45,TN
Kelly,Cook,28,FL
Sara,Andrews,64,NY
Jeffrey,Garrett,27,NY
Brenda,Daniels,21,CO
Patrick,Woods,49,VA
Christine,Holmes,13,NY
Denise,Howard,34,PA
Lois,Hawkins,69,CO
Karen,Foster,52,NC
Steven,Baker,10,PA
Charles,Brown,38,CO
Juan,Collins,19,UT
Anne,Barnes,10,NV
Linda,Stephens,77,NV
Kelly,Stephens,79,FL
Jerry,Gilbert,56,AL
Roy,Howell,59,KS
Pamela,Morgan,78,NC
Donald,Mendoza,23,NE
John,Howard,64,WA
Eugene,Knight,55,FL
Paula,Cole,62,FL
Billy,Crawford,6,KS
Howard,Sims,33,TX
Kathy,Vasquez,55,MD
Karen,Oliver,46,CA
Debra,Mason,49,NY
Albert,Carter,65,VA
Dorothy,Fisher,35,MA
Raymond,Perry,31,FL
Julia,Hernandez,30,OH
Andrew,Collins,69,NY
Shirley,Lane,26,AL
Janice,Burke,61,OR
Sharon,Lawrence,42,NY
Arthur,Franklin,9,TX
Maria,Lee,21,CA
Norma,Williamson,68,AZ
Virginia,Morales,14,UT
Norma,Medina,62,NE
Christine,George,77,NY
Roy,Simmons,26,CA
Martin,Gordon,43,KY
Wanda,Peterson,6,TX
Paul,Bryant,4,PA
Kathleen,Hawkins,41,WA
Joyce,Ford,16,GA
Ann,Brown,4,WI
Wayne,Simpson,4,DC
John,Sanders,73,CA
Tina,Meyer,78,NY
Virginia,Stewart,61,KY
Paul,Hawkins,42,WA
Ronald,Knight,62,TX
Louise,Martin,25,NY
Lori,Owens,19,CA
Annie,Kim,37,FL
David,Lopez,80,PA
Mildred,Warren,47,FL
Carol,Reed,41,ND
Kevin,Gutierrez,75,TN
Cynthia,Walker,62,NY
Nicole,Simpson,47,CO
Angela,Nichols,50,PA
Kelly,Alexander,77,MD
Nicole,Garza,65,TX
Clarence,Warren,80,NY
Joe,James,65,SC
Ronald,Stewart,24,KY
Jimmy,Spencer,78,WA
Melissa,Collins,79,MO
Gregory,Wallace,8,WA
Sean,Olson,51,TN
Ernest,Franklin,40,IL
Kevin,Gonzalez,6,NC
Carol,Williams,61,KS
Alan,Black,9,FL
Ashley,Fox,29,DC
Judy,Young,62,MN
Sarah,Gardner,20,GA
Fred,Ramirez,59,WV
Anna,Bowman,71,NY
Russell,Cook,31,FL
Ronald,Little,69,HI
Sandra,Howell,20,VT
Eugene,Harrison,71,TX
Judith,Lane,62,CA
Benjamin,Kennedy,71,TX
Russell,Price,80,KS
Kathryn,Alexander,25,LA
Howard,Bell,26,TX
Michael,Howard,14,AZ
Anne,Torres,46,FL
Eric,Gilbert,34,FL
Kevin,Spencer,39,IN
Paula,Howell,9,CA
Samuel,Nelson,59,OK
Margaret,Porter,64,DC
Virginia,Williams,17,LA
Kelly,Mason,30,FL
Rachel,Dean,22,MA
Walter,Bradley,18,CA
Kathleen,Ross,16,FL
Kathy,Snyder,52,PA
Clarence,Baker,10,MO
Kevin,Carroll,21,MO
Teresa,Hall,24,TX
Jesse,Murray,63,AR
Larry,King,28,FL
Jennifer,Gutierrez,63,NV
Jesse,Webb,11,IL
Ernest,Elliott,57,CA
Nancy,Thomas,38,CO
Pamela,Rogers,44,KS
Alan,Lopez,10,TX
Paula,Williams,68,OR
Christopher,Armstrong,21,LA
Brandon,Olson,32,DC
Denise,Mills,40,IL
Helen,Bradley,55,TN
Rose,Campbell,26,IL
Robin,Armstrong,22,NV
Lori,Alvarez,51,MI
Gary,Nelson,73,WV
Sean,Hudson,62,TX
Bonnie,Lopez,44,CA
Roy,Bradley,78,DC
Gregory,Adams,18,CA
Willie,Bell,54,TX
Henry,Banks,55,DC
Kenneth,Gilbert,13,IL
Willie,Cruz,24,IN
Steven,Kennedy,41,TX
Laura,Dean,75,OH
Ronald,West,36,OH
Steven,Myers,69,NY
Anne,Ramos,50,NC
Kathleen,Collins,56,WV
Harold,Garza,1,FL
Justin,Barnes,14,MA
Gerald,Gutierrez,30,DC
Antonio,Hawkins,77,AZ
Jane,Garrett,72,NY
Kimberly,Walker,57,MI
Lori,Duncan,68,MO
George,Anderson,46,TX
Kevin,Scott,45,CA
Ann,Sullivan,74,CO
Jose,Garcia,68,NH
Jacqueline,Mills,68,IL
Phillip,Hanson,29,TX
Juan,Mills,13,PA
Paula,Baker,78,VA
Elizabeth,Perez,63,FL
Jack,Warren,9,FL
Ryan,Bennett,55,SC
Steven,Hayes,34,TX
Nicole,Brooks,50,AL
Jane,Duncan,27,NC
Christine,Lawson,21,CA
Edward,Elliott,47,CT
Louise,Duncan,75,FL
Lisa,Cook,12,CA
Keith,Greene,36,CA
Judy,Cunningham,43,NY
Elizabeth,Murphy,53,CO
Adam,Kelly,71,DC
Ralph,Howard,19,OH
Andrew,Meyer,70,LA
Anne,Perry,68,CA
Samuel,Howell,35,IN
Tina,Shaw,69,CA
Jane,Howard,26,WA
Raymond,Hayes,68,AR
Dennis,Phillips,37,OH
Peter,Morgan,2,NC
Nancy,Carroll,14,WV
Wanda,Ray,37,FL
Mildred,Moreno,1,NC
Janice,Jacobs,69,OR
Matthew,Patterson,80,IN
Bonnie,Reid,53,MN
Donna,Harper,78,WI
Janet,Baker,37,IN
Craig,Wagner,54,LA
Steven,Welch,57,FL
Carlos,Williamson,27,NH
Andrew,Peters,35,TN
Patricia,Smith,75,OH
Ashley,Flores,21,NC
Daniel,Olson,48,MI
Patricia,Price,18,FL
Judith,Turner,62,CA
Catherine,Black,19,MI
Robin,Martin,54,KY
Kelly,Daniels,64,PA
Gary,Welch,52,MO
Russell,Sims,34,WA
Antonio,Gutierrez,2,TX
Mildred,Ryan,33,FL
Frances,Jones,60,NJ
Nicholas,Perez,47,NY
Alice,Davis,73,CA
Cheryl,James,14,FL
Fred,Fernandez,70,SD
Marie,Carpenter,57,NY
Rebecca,Morales,66,FL
Tammy,Wagner,59,FL
Cynthia,Chapman,69,IN
Douglas,Webb,72,OR
Larry,West,77,CA
Gary,Carr,79,NC
Melissa,Bishop,28,CA
Brenda,Bryant,38,IN
Rose,Morrison,11,TX
Nicole,Bennett,54,IL
Alan,West,64,NY
Jason,Ryan,3,UT
Howard,Taylor,6,CT
Brenda,Mccoy,71,NY
Adam,Arnold,17,AZ
Antonio,Ramirez,47,TX
Carol,Walker,76,CO
Terry,Olson,71,CA
Lisa,Andrews,23,WA
Sara,Crawford,39,TX
Keith,Henderson,12,WA
Tammy,Little,43,SC
Clarence,Lee,55,MN
Evelyn,Simmons,30,VA
Lawrence,Butler,52,VA
Elizabeth,Ward,79,UT
Richard,Torres,68,TX
David,Russell,57,ID
Catherine,Andrews,52,PA
Samuel,Fox,36,NY
Paul,Castillo,46,AK
Gary,Gonzales,64,MA
Patrick,Barnes,24,TX
Mildred,Rogers,56,CA
Linda,Welch,24,NH
Henry,Parker,25,IN
Christine,White,68,NY
Maria,Meyer,27,FL
Paula,Johnson,16,PA
Barbara,Carroll,69,GA
Russell,Reid,10,MS
Virginia,Romero,63,KY
Jean,Howell,59,OK
Wanda,Willis,77,MT
Tina,Wells,13,MO
Kathryn,Stanley,13,WV
Bobby,Arnold,64,CA
Paul,Lawson,77,LA
Barbara,Hill,42,FL
Donna,Barnes,33,VA
Phillip,Green,73,FL
Cheryl,Tucker,31,NC
Christopher,Garza,80,KY
Patricia,Allen,78,WA
Raymond,Chavez,60,TX
Jeffrey,Sullivan,8,DC
James,Ward,40,TX
Victor,Butler,42,FL
Lois,Matthews,3,FL
Marie,Thomas,65,FL
Jose,Ramirez,63,NE
Matthew,Alvarez,79,CA
Terry,Gomez,26,IN
Alan,Ruiz,21,CT
Frank,Phillips,36,IN
Helen,Campbell,34,WA
Sara,Dixon,78,PA
Joe,Richardson,78,IN
Joseph,Robinson,16,HI
Teresa,Hansen,7,TX
Walter,Gordon,68,VA
Victor,Frazier,41,NJ
Sean,Henry,46,NE
Scott,Stanley,66,MN
Amanda,Campbell,60,TN
Debra,Dean,77,FL
Judith,Anderson,64,KS
Marilyn,Coleman,68,PA
Andrea,Black,21,CO
Jennifer,Hart,67,OK
Steve,Green,5,MA
Jimmy,Warren,1,CO
Charles,Stanley,36,PA
Rose,Spencer,3,CA
Johnny,Williamson,77,NY
Terry,Clark,38,CA
Margaret,Jenkins,68,MN
Ruby,Sullivan,17,PA
Susan,Moreno,11,GA
Louis,Tucker,75,OH
Mary,Morrison,26,NH
Gary,Elliott,1,AR
Doris,Holmes,65,NM
Joe,Campbell,26,FL
Philip,Peters,54,CO
David,Armstrong,55,NC
Stephanie,Williamson,56,TX
Evelyn,Jenkins,72,CT
Jason,Grant,61,FL
Kelly,Rose,13,NE
Jose,Taylor,27,TX
Ann,Richardson,70,CT
Cynthia,Wilson,78,NE
Sandra,Elliott,3,FL
Nicholas,Jordan,58,AL
Bruce,Williamson,66,GA
Carlos,Ferguson,41,CO
Gerald,Young,41,TN
Louis,Carpenter,71,MA
Russell,Lane,20,OH
Scott,Brown,32,TX
Jack,Stone,74,IN
Deborah,Franklin,14,CA
Phyllis,Griffin,66,DC
Ruby,Butler,73,NY
Juan,Murphy,37,AZ
Melissa,Freeman,68,CO
Harold,Brown,33,CA
Brandon,Riley,36,NY
Louis,Meyer,6,FL
Jerry,Washington,47,MO
Denise,Lawson,55,CT
Mark,Taylor,80,AR
Ryan,Fuller,59,NY
Ann,Kim,54,UT
Mark,Carpenter,9,FL
Craig,Rogers,44,TX
Ryan,Nichols,70,CT
Anthony,West,70,TX
Bonnie,Morgan,68,NY
Matthew,Cook,71,IL
Norma,Hawkins,36,FL
Walter,Spencer,69,CA
Keith,Lawson,26,HI
Cynthia,Parker,67,CA
Frank,Carpenter,75,TN
Henry,Webb,73,CA
Brenda,Lewis,70,CA
Wayne,Burton,8,MO
Fred,Andrews,3,MO
Marilyn,Ellis,60,NY
Judy,Nichols,4,TX
Daniel,Wright,75,CA
Fred,Franklin,31,NC
Ryan,Larson,48,LA
Harry,Ruiz,14,VA
Wayne,Johnston,24,MN
Anthony,Banks,58,NY
Laura,Nguyen,16,VA
Rose,Austin,71,VA
Chris,Ellis,52,OH
Todd,Ramirez,80,KY
Phillip,Oliver,70,TX
Rose,Ramirez,63,WA
Denise,Lawson,68,AZ
Kevin,Harvey,9,FL
Chris,Barnes,31,MS
Patrick,Cook,6,TX
Mary,Ellis,51,CT
Patrick,Carpenter,26,DC
Julie,Reyes,34,IL
Margaret,Burke,71,CA
Terry,Reynolds,29,TX
Doris,Griffin,23,IL
Raymond,Stone,53,UT
Andrea,Vasquez,51,MN
Jeffrey,Diaz,28,OH
Shawn,Mason,71,CT
Judy,Thompson,29,TX
Ruth,Meyer,80,FL
Ernest,Payne,57,IN
Maria,Howard,46,SC
Stephanie,Harvey,21,GA
Victor,Richards,28,DC
Jason,Thomas,51,TX
Todd,Simpson,55,NY
Matthew,Sims,65,OK
Joseph,Weaver,45,TX
Donald,Griffin,36,TX
Eric,Armstrong,71,CA
Kenneth,Mendoza,61,PA
Louis,Gonzalez,66,OR
Rebecca,Austin,57,OH
Ralph,Ramos,72,TX
Gregory,Reyes,12,TX
Shirley,Holmes,60,MA
Fred,Harrison,8,TX
Diane,Hanson,76,TX
Evelyn,Mcdonald,74,AZ
Judith,Freeman,17,MO
Janet,Wood,76,IL
Gerald,Lynch,64,CA
Bruce,Medina,59,FL
Sean,Berry,77,MS
Jane,Romero,7,IL
Sandra,Stewart,28,IL
Martin,Jacobs,32,OH
Daniel,Hunt,36,DC
Harry,Foster,38,NY
Anna,Meyer,76,AL
Marie,Cook,38,VA
Julia,Bowman,19,MN
Kimberly,Andrews,10,DE
Raymond,Jones,13,MT
Mark,Sims,18,HI
Robert,Watson,5,MO
Laura,Bowman,27,CA
Roger,Ortiz,59,OH
Earl,Hudson,44,TX
Howard,Lewis,4,LA
Louise,Cole,35,NM
Harry,Montgomery,59,IN
Carolyn,Richardson,32,CA
Jessica,Perkins,28,MA
Ashley,Foster,68,FL
Debra,Robertson,52,AZ
Donald,Schmidt,33,TX
Annie,Bishop,19,MO
Gary,Perez,22,KY
Gregory,Jenkins,20,PA
Cheryl,Watkins,61,NY
Harold,Mason,26,VA
Doris,Alvarez,77,MI
William,Miller,71,KY
Diana,Gray,6,AL
Marilyn,Kelly,74,AL
Amy,Crawford,36,MS
Jack,Willis,51,NC
Heather,Armstrong,56,TX
Kathleen,Lopez,80,CA
Virginia,Hill,29,MI
Nicholas,Ross,45,AL
Juan,Castillo,51,MA
Wanda,Ortiz,39,NJ
Karen,Clark,67,MO
Ralph,Russell,75,HI
Roger,Torres,80,PA
Paul,Gilbert,76,FL
Henry,Knight,67,CO
Gary,Bennett,46,CA
Margaret,Jackson,67,KY
Phillip,Cook,30,PA
Beverly,Peters,58,TX
Jason,Edwards,72,MO
Teresa,Torres,18,CA
Jerry,Sanders,69,OK
Carol,Webb,27,FL
Doris,Ramirez,77,TN
Alice,Willis,34,PA
Matthew,Hayes,72,MN
Richard,Spencer,64,TN
Albert,Porter,76,MA
Heather,Jackson,68,FL
Shirley,Ruiz,77,DC
Marilyn,Murphy,79,UT
Ruby,Cunningham,13,FL
Irene,Sullivan,40,TN
Timothy,Murray,64,CA
Teresa,Bradley,15,VA
Lisa,Green,22,HI
Rachel,Butler,68,IL
Terry,Reyes,17,CA
Alan,Cox,39,CA
Andrew,Mendoza,62,NC
Doris,Hart,68,CA
Douglas,Clark,44,NE
David,Daniels,2,VA
Jeremy,Crawford,68,MA
Eugene,Gordon,27,CA
Nicholas,Fernandez,73,CA
